sample	Chromosome	Start.bp	End.bp	n_probes	length	seg_sigma	W	copy_ratio	modal_cn	expected_cn	subclonal	cancer_cell_frac	ccf_ci95_low	ccf_ci95_high	hz	logR	norm_modal_cn	driverSCNA	arm	gps_start	gps_end
R21d1xx1	7	82791690	100674920	778	17883230	0.00448	0.00666	0.49727	2	2	0	1	1	1	0	-0.00789869804540933	0	NA	q21.11-q22.1	1316448717	1334331947
R21d1xx1	7	100674970	100687060	242	12090	0.00804	0	0.63384	4	4	0	1	1	1	0	0.342190612451437	2	NA	q22.1	1334331997	1334344087
R21d1xx1	7	100691270	101662917	50	971647	0.01768	0.00036	0.43416	1	0.9999	0	1	1	1	0	-0.203701281094415	-1	NA	q22.1	1334348297	1335319944
R21d1xx1	7	101736842	107474642	131	5737800	0.01092	0.00214	0.53991	3	2.59881	0	1	1	1	0	0.110790843175605	1	Gain_7q22.3	q22.1-q31.1	1335393869	1341131669
R21d1xx1	7	107549129	141740523	661	34191394	0.00486	0.01274	0.49997	2	2	0	1	1	1	0	-8.65642994082165e-05	0	NA	q31.1-q34	1341206156	1375397550
R21d1xx1	7	141740583	141795532	153	54949	0.01011	2e-05	0.56983	3	3.00003	0	1	1	1	0	0.188603482744737	1	NA	q34	1375397610	1375452559
R21d1xx1	7	141796122	159053835	602	17257713	0.00509	0.00643	0.48217	2	1.99999	0	1	1	1	0	-0.0523862037927099	0	NA	q34-q36.3	1375453149	1392710862
R21d1xx1	8	83607	43613060	617	43529453	0.00503	0.01622	0.50285	2	2	0	1	1	1	0	0.00820001383213613	0	NA	p23.3-p11.1	1392879297	1436408750
R21d1xx1	8	47064138	85755740	747	38691602	0.00457	0.01441	0.50624	2	2	0	1	1	1	0	0.0178934100359801	0	NA	q11.1-q21.2	1439859828	1478551430
R21d1xx1	8	85830304	144997525	1564	59167221	0.00316	0.02204	0.65483	4	4.09076	0	0.48	0.13213	0.82716	0	0.389192323228598	2	Gain_8q24.21	q21.2-q24.3	1478625994	1537793215
R21d1xx1	8	144997574	145000031	50	2457	0.01768	0	0.62738	4	4.00001	0	1	1	1	0	0.327411443920032	2	NA	q24.3	1537793264	1537795721
R21d1xx1	8	145000952	146230986	177	1230034	0.0094	0.00046	0.57646	3	3.00079	0	1	1	1	0	0.205292409253807	1	NA	q24.3	1537796642	1539026676
R21d1xx1	9	86126	38839862	775	38753736	0.00449	0.01444	0.34917	0	0	0	1	1	1	1	-0.51799848411725	-2	Loss_9p21.3	p24.3-p13.1	1539245838	1577999574
R21d1xx1	9	38914709	41790406	27	2875697	0.02406	0.00107	0.28033	0	0	1	NA	0.01	1	1	-0.834801949749005	-2	NA	p13.1-p12	1578074421	1580950118
R21d1xx1	9	41865228	47238907	52	5373679	0.01733	0.002	0.35708	0	0	0	1	1	1	1	-0.485680763844521	-2	NA	p12-p11.2	1581024940	1586398619
R21d1xx1	9	66763769	70412633	23	3648864	0.02606	0.00136	0.46801	2	1.952	0	1	1	1	0	-0.0953887385909112	0	NA	q13-q21.11	1605923481	1609572345
R21d1xx1	9	70646002	135696172	1285	65050170	0.00349	0.02423	0.34312	0	0	0	NA	0.01	1	1	-0.543214873801256	-2	NA	q21.11-q34.13	1609805714	1674855884
R21d1xx1	9	135771651	135787756	64	16105	0.01562	1e-05	0.30649	0	0	1	NA	0.01	1	1	-0.706088091724206	-2	NA	q34.13	1674931363	1674947468
R21d1xx1	9	135787802	141078492	93	5290690	0.01296	0.00197	0.37597	0	0	0	1	1	1	1	-0.411310546223674	-2	NA	q34.13-q34.3	1674947514	1680238204
R21d1xx1	10	135526	38940611	771	38805085	0.0045	0.01446	0.48515	2	2	0	1	1	1	0	-0.0434972222299558	0	NA	p15.3-p11.1	1680508669	1719313754
R21d1xx1	10	42818106	135299720	1383	92481614	0.00336	0.03445	0.50418	2	2	0	1	1	1	0	0.0120107950800069	0	NA	q11.21-q26.3	1723191249	1815672863
R21d1xx1	11	139197	1263713	149	1124516	0.01024	0.00042	0.51352	2	2	0	1	1	1	0	0.0384923712158467	0	NA	p15.5	1816047087	1817171603
R21d1xx1	11	1263763	1272943	175	9180	0.00945	0	0.68591	5	5	0	1	1	1	0	0.456091194234058	3	NA	p15.5	1817171653	1817180833
R21d1xx1	11	1273603	6592991	434	5319388	0.006	0.00198	0.45764	1	1.03241	0	1	1	1	0	-0.127714938576155	-1	NA	p15.5-p15.4	1817181493	1822500881
R21d1xx1	11	6593040	51342530	641	44749490	0.00494	0.01667	0.49862	2	2	0	1	1	1	0	-0.00398734338138453	0	NA	p15.4-p11.12	1822500930	1867250420
R21d1xx1	11	54769677	78498096	445	23728419	0.00593	0.00884	0.49219	2	2	0	1	1	1	0	-0.0227127485438833	0	NA	q11-q14.1	1870677567	1894405986
R21d1xx1	11	78507236	78776025	40	268789	0.01976	1e-04	0.42164	1	0.97033	0	1	1	1	0	-0.245916356317721	-1	NA	q14.1	1894415126	1894683915
R21d1xx1	11	78780783	98306627	725	19525844	0.00464	0.00727	0.5199	2	2.00002	0	1	1	1	0	0.0563060603318765	0	NA	q14.1-q22.1	1894688673	1914214517
R21d1xx1	11	98381368	129659096	677	31277728	0.0048	0.01165	0.49545	2	2	0	1	1	1	0	-0.0131886245427681	0	NA	q22.1-q24.3	1914289258	1945566986
R21d1xx1	11	129734622	129758650	93	24028	0.01296	1e-05	0.42765	1	0.99972	0	1	1	1	0	-0.225497554890341	-1	NA	q24.3	1945642512	1945666540
R21d1xx1	11	129762599	134871978	74	5109379	0.01453	0.0019	0.49786	2	2	0	1	1	1	0	-0.00618798653262197	0	NA	q24.3-q25	1945670489	1950779868
R21d1xx1	12	77870	6478585	88	6400715	0.01333	0.00238	0.65857	4	4.39822	0	1	1	1	0	0.397408699103288	2	NA	p13.33-p13.31	1950992276	1957392991
R21d1xx1	12	6554269	8552502	78	1998233	0.01415	0.00074	0.52686	2	2.00314	0	1	1	1	0	0.0754915574142511	0	NA	p13.31	1957468675	1959466908
R21d1xx1	12	8629685	34780948	448	26151263	0.00591	0.00974	0.63187	4	4	0	1	1	1	0	0.337699676098625	2	Gain_12p11.21	p13.31-p11.1	1959544091	1985695354
R21d1xx1	12	37933893	49422710	391	11488817	0.00632	0.00428	0.62803	4	4	0	1	1	1	0	0.328905381136357	2	NA	q11-q13.12	1988848299	2000337116
R21d1xx1	12	49422761	49432232	107	9471	0.01208	0	0.5516	3	2.99658	0	1	1	1	0	0.141694361964531	1	NA	q13.12	2000337167	2000346638
R21d1xx1	12	49432280	49436552	68	4272	0.01516	0	0.45219	1	1.02792	0	1	1	1	0	-0.14499900706579	-1	NA	q13.12	2000346686	2000350958
R21d1xx1	12	49436605	49443873	63	7268	0.01575	0	0.55911	3	2.99917	0	1	1	1	0	0.161204053731022	1	NA	q13.12	2000351011	2000358279
R21d1xx1	12	49443921	49446325	46	2404	0.01843	0	0.45914	1	1.46444	0	1	1	1	0	-0.122993970639679	-1	NA	q13.12	2000358327	2000360731
R21d1xx1	12	49446372	56558108	127	7111736	0.01109	0.00265	0.59201	4	3.75173	0	0.47	0.07552	0.90188	0	0.243693450609702	2	NA	q13.12-q13.2	2000360778	2007472514
R21d1xx1	12	56558156	57556785	180	998629	0.00932	0.00037	0.53831	2	2.46219	0	1	1	1	0	0.10650913116923	0	NA	q13.2-q13.3	2007472562	2008471191
R21d1xx1	12	57559563	57573319	54	13756	0.01701	1e-05	0.68335	5	4.99981	0	1	1	1	0	0.450696596264378	3	NA	q13.3	2008473969	2008487725
R21d1xx1	12	57573557	57606058	231	32501	0.00822	1e-05	0.57459	3	3.00019	0	1	1	1	0	0.200604789949748	1	NA	q13.3	2008487963	2008520464
R21d1xx1	12	57606173	120565776	1013	62959603	0.00393	0.02345	0.6468	4	4.00068	0	1	1	1	0	0.371391583924212	2	NA	q13.3-q24.23	2008520579	2071480182
R21d1xx1	12	120567128	124256247	259	3689119	0.00777	0.00137	0.57903	3	3.00188	0	1	1	1	0	0.211710002429049	1	NA	q24.23-q24.31	2071481534	2075170653
R21d1xx1	12	124257374	133767545	431	9510171	0.00602	0.00354	0.63139	4	4	0	1	1	1	0	0.336603316437188	2	NA	q24.31-q24.33	2075171780	2084681951
R21d1xx1	13	19095546	115017146	1695	95921600	0.00304	0.03573	0.51203	2	2	0	1	1	1	0	0.0343002457740116	0	NA	q11-q34	2103861847	2199783447
R21d1xx1	14	19075426	79348625	836	60273199	0.00432	0.02245	0.34448	0	0	0	NA	0.01	1	1	-0.537507870269578	-2	Loss_14q31.1	q11.1-q31.1	2219011605	2279284804
R21d1xx1	14	79423565	83187565	107	3764000	0.01208	0.0014	0.40511	0	0.11949	0	1	1	1	1	-0.303614396996201	-2	NA	q31.1	2279359744	2283123744
R21d1xx1	14	83262956	107214193	321	23951237	0.00698	0.00892	0.35434	0	0	0	1	1	1	1	-0.496793760268524	-2	Loss_14q31.1	q31.1-q32.33	2283199135	2307150372
R21d1xx1	15	20074969	22512424	19	2437455	0.02868	0.00091	0.66053	4	4.35626	0	1	1	1	0	0.401695992501993	2	NA	q11.1-q11.2	2327360688	2329798143
R21d1xx1	15	22718998	62966007	548	40247009	0.00534	0.01499	0.50118	2	2	0	1	1	1	0	0.00340074898923177	0	NA	q11.2-q22.2	2330004717	2370251726
R21d1xx1	15	62966057	67126465	229	4160408	0.00826	0.00155	0.44795	1	1.00026	0	1	1	1	0	-0.158590386661895	-1	NA	q22.2-q22.31	2370251776	2374412184
R21d1xx1	15	67201806	90335380	358	23133574	0.00661	0.00862	0.50167	2	2	0	1	1	1	0	0.00481057224553467	0	NA	q22.32-q26.1	2374487525	2397621099
R21d1xx1	15	90335427	90725961	79	390534	0.01406	0.00015	0.39267	0	0.00069	0	1	1	1	1	-0.348610714618	-2	NA	q26.1	2397621146	2398011680
R21d1xx1	15	90801088	102445766	156	11644678	0.01001	0.00434	0.50261	2	2	0	1	1	1	0	0.00751128068235531	0	NA	q26.1-q26.3	2398086807	2409731485
R21d1xx1	16	133256	2100494	38	1967238	0.02028	0.00073	0.54855	3	2.82104	0	1	1	1	0	0.133695032513075	1	NA	p13.3	2409950367	2411917605
R21d1xx1	16	2103382	2138622	141	35240	0.01053	1e-05	0.43849	1	1.00001	0	1	1	1	0	-0.189384153277593	-1	NA	p13.3	2411920493	2411955733
R21d1xx1	16	2214717	31855856	669	29641139	0.00483	0.01104	0.48562	2	2	0	1	1	1	0	-0.0421002554464786	0	NA	p13.3-p11.2	2412031828	2441672967
R21d1xx1	16	31930573	35205898	39	3275325	0.02002	0.00122	0.6103	4	3.99925	0	1	1	1	0	0.287590495523941	2	NA	p11.2-p11.1	2441747684	2445023009
R21d1xx1	16	46611634	88496517	794	41884883	0.00444	0.0156	0.50554	2	2	0	1	1	1	0	0.0158971525694322	0	NA	q11.2-q24.2	2456428745	2498313628
R21d1xx1	16	88496566	88497369	15	803	0.03227	0	0.36882	0	0.00033	0	1	1	1	1	-0.439011203983253	-2	NA	q24.2	2498313677	2498314480
R21d1xx1	16	88497419	90219754	189	1722335	0.00909	0.00064	0.49063	2	2	0	1	1	1	0	-0.0272926434460321	0	NA	q24.2-q24.3	2498314530	2500036865
R21d1xx1	17	74406	7577050	112	7502644	0.01181	0.00279	0.47188	2	1.99066	0	1	1	1	0	-0.0835080688084023	0	NA	p13.3-p13.1	2500246270	2507748914
R21d1xx1	17	7577101	7626926	27	49825	0.02406	2e-05	0.35133	0	0	0	1	1	1	1	-0.509101321619699	-2	NA	p13.1	2507748965	2507798790
R21d1xx1	17	7626976	7736866	335	109890	0.00683	4e-05	0.44664	1	1.00007	0	1	1	1	0	-0.162815633656504	-1	NA	p13.1	2507798840	2507908730
R21d1xx1	17	7812569	22039232	182	14226663	0.00927	0.0053	0.50863	2	2	0	1	1	1	0	0.0246884626475516	0	NA	p13.1-p11.2	2507984433	2522211096
R21d1xx1	17	25338203	40369489	231	15031286	0.00822	0.0056	0.48273	2	1.99998	0	1	1	1	0	-0.0507116068114531	0	NA	q11.1-q21.2	2525510067	2540541353
R21d1xx1	17	40370164	40526129	113	155965	0.01176	6e-05	0.39733	0	0.00328	0	1	1	1	1	-0.331590368118166	-2	NA	q21.2	2540542028	2540697993
R21d1xx1	17	40602158	71266275	435	30664117	0.00599	0.01142	0.47385	2	1.99798	0	1	1	1	0	-0.0774976570814202	0	NA	q21.2-q25.1	2540774022	2571438139
R21d1xx1	17	71334752	76567828	548	5233076	0.00534	0.00195	0.44519	1	1.00002	0	1	1	1	0	-0.167506908120426	-1	NA	q25.1-q25.3	2571506616	2576739692
R21d1xx1	17	76568819	81122952	67	4554133	0.01527	0.0017	0.50212	2	2	0	1	1	1	0	0.00610409541650011	0	NA	q25.3	2576740683	2581294816
R21d1xx1	18	235617	15334305	414	15098688	0.00614	0.00562	0.50014	2	2	0	1	1	1	0	0.000403898068357855	0	NA	p11.32-p11.21	2581602691	2596701379
R21d1xx1	18	18740493	77941934	777	59201441	0.00448	0.02205	0.5116	2	2	0	1	1	1	0	0.0330881693321878	0	NA	q11.1-q23	2600107567	2659309008
R21d1xx1	19	132118	8971843	196	8839725	0.00893	0.00329	0.4622	1	1.41692	0	1	1	1	0	-0.113410835081818	-1	NA	p13.3-p13.2	2659576440	2668416165
R21d1xx1	19	8973532	8987340	36	13808	0.02083	1e-05	0.35874	0	0	0	1	1	1	1	-0.478989478155441	-2	NA	p13.2	2668417854	2668431662
R21d1xx1	19	8992984	9007867	80	14883	0.01398	1e-05	0.5621	3	2.99992	0	1	1	1	0	0.168898720025469	1	NA	p13.2	2668437306	2668452189
R21d1xx1	19	9008164	9028309	103	20145	0.01232	1e-05	0.65406	4	4.0792	0	1	1	1	0	0.38749489210813	2	NA	p13.2	2668452486	2668472631
R21d1xx1	19	9028355	9087477	652	59122	0.0049	2e-05	0.52076	2	2.00003	0	1	1	1	0	0.058690543290014	0	NA	p13.2	2668472677	2668531799
R21d1xx1	19	9087526	17012114	400	7924588	0.00625	0.00295	0.46265	1	1.40011	0	1	1	1	0	-0.112006904023522	-1	NA	p13.2-p13.11	2668531848	2676456436
R21d1xx1	19	17013505	17133008	134	119503	0.0108	4e-05	0.41225	1	0.82074	0	1	1	1	0	-0.27840860122462	-1	NA	p13.11	2676457827	2676577330
R21d1xx1	19	17137333	24556146	101	7418813	0.01244	0.00276	0.46593	2	1.86675	0	1	1	1	0	-0.101814870133572	0	NA	p13.11-p11	2676581655	2684000468
R21d1xx1	19	27956429	41733331	253	13776902	0.00786	0.00513	0.47913	2	1.99987	0	1	1	1	0	-0.0615109464218281	0	NA	q11-q13.2	2687400751	2701177653
R21d1xx1	19	41808555	41859067	38	50512	0.02028	2e-05	0.37288	0	1e-05	0	1	1	1	1	-0.423216676897868	-2	NA	q13.2	2701252877	2701303389
R21d1xx1	19	41934654	59043445	226	17108791	0.00831	0.00637	0.48086	2	1.99995	0	1	1	1	0	-0.0563111732521614	0	NA	q13.2-q13.43	2701378976	2718487767
R21d1xx1	20	135987	26244187	345	26108200	0.00673	0.00973	0.67357	5	4.99982	0	1	1	1	0	0.429899789040921	3	NA	p13-p11.1	2718709292	2744817492
R21d1xx1	20	29478403	59180738	432	29702335	0.00601	0.01106	0.63056	4	4	0	1	1	1	0	0.334705559701022	2	Gain_20q13.33	q11.21-q13.33	2748051708	2777754043
R21d1xx1	20	59180782	62935280	108	3754498	0.01203	0.0014	0.6882	5	5	0	1	1	1	0	0.460899797187532	3	NA	q13.33	2777754087	2781508585
R21d1xx1	21	14413813	48044695	477	33630882	0.00572	0.01253	0.50628	2	2	0	1	1	1	0	0.0180073985036953	0	NA	q11.2-q22.3	2796012638	2829643520
R21d1xx1	22	16131356	51175001	511	35043645	0.00553	0.01305	0.48404	2	2	0	1	1	1	0	-0.0468018213190068	0	NA	q11.1-q13.33	2845860076	2880903721
R15d1xx1	1	93709	26912259	644	26818550	0.00493	0.00999	0.47847	2	1.98545	0	1	1	1	0	-0.0634996241113799	0	NA	p36.33-p36.11	93709	26912259
R15d1xx1	1	27022921	27057965	23	35044	0.02606	1e-05	0.45777	1	1.40572	0	1	1	1	0	-0.127305176051	-1	NA	p36.11	27022921	27057965
R15d1xx1	1	27058012	39924162	850	12866150	0.00429	0.00479	0.47264	2	1.85253	0	1	1	1	0	-0.0811863636720225	0	NA	p36.11-p34.3	27058012	39924162
R15d1xx1	1	39924745	103352580	897	63427835	0.00417	0.02363	0.4971	2	2.00001	0	1	1	1	0	-0.00839199160684141	0	NA	p34.3-p21.1	39924745	103352580
R15d1xx1	1	103354135	103484435	146	130300	0.01035	5e-05	0.38848	0	0	0	1	1	1	1	-0.36408776818113	-2	NA	p21.1	103354135	103484435
R15d1xx1	1	103487239	121286065	321	17798826	0.00698	0.00663	0.48697	2	1.99944	0	1	1	1	0	-0.0380951977016487	0	NA	p21.1-p11.2	103487239	121286065
R15d1xx1	1	142633228	145321921	17	2688693	0.03032	0.001	0.64149	5	4.96855	0	1	1	1	0	0.359498680851825	3	NA	q21.1	142633228	145321921
R15d1xx1	1	145394877	152079988	119	6685111	0.01146	0.00249	0.45914	1	1.06882	0	1	1	1	0	-0.122993970639679	-1	NA	q21.1-q21.3	145394877	152079988
R15d1xx1	1	152080038	152085236	83	5198	0.01372	0	0.59725	4	4.01123	0	1	1	1	0	0.256406853794245	2	NA	q21.3	152080038	152085236
R15d1xx1	1	152085283	161856815	344	9771532	0.00674	0.00364	0.46387	1	1.1535	0	1	1	1	0	-0.108207549520381	-1	NA	q21.3-q23.3	152085283	161856815
R15d1xx1	1	161931668	186645717	945	24714049	0.00407	0.00921	0.50435	2	2.00043	0	1	1	1	0	0.0124971626829022	0	NA	q23.3-q31.1	161931668	186645717
R15d1xx1	1	186645763	228404958	998	41759195	0.00396	0.01556	0.49093	2	1.99993	0	1	1	1	0	-0.0264107645476594	0	NA	q31.1-q42.13	186645763	228404958
R15d1xx1	1	228407055	228461217	66	54162	0.01539	2e-05	0.71653	7	7.00847	0	1	1	1	0	0.519099014268814	5	NA	q42.13	228407055	228461217
R15d1xx1	1	228461502	228470958	78	9456	0.01415	0	0.42904	0	0.15667	0	1	1	1	1	-0.220815936413212	-2	NA	q42.13	228461502	228470958
R15d1xx1	1	228471244	228493062	85	21818	0.01356	1e-05	0.62807	5	4.99269	0	1	1	1	0	0.328997265224655	3	NA	q42.13	228471244	228493062
R15d1xx1	1	228494098	228528395	124	34297	0.01123	1e-05	0.41561	0	0.00183	0	1	1	1	1	-0.266697727515199	-2	NA	q42.13	228494098	228528395
R15d1xx1	1	228528445	228559653	127	31208	0.01109	1e-05	0.49254	2	1.99984	0	1	1	1	0	-0.021687201875103	0	NA	q42.13	228528445	228559653
R15d1xx1	1	228559702	228563403	34	3701	0.02144	0	0.43296	0	0.3377	0	1	1	1	1	-0.207694350460275	-2	NA	q42.13	228559702	228563403
R15d1xx1	1	228563463	240370918	247	11807455	0.00795	0.0044	0.48781	2	1.99952	0	1	1	1	0	-0.03560876151232	0	NA	q42.13-q43	228563463	240370918
R15d1xx1	1	240370967	240371800	18	833	0.02946	0	0.35444	0	1e-05	0	1	1	1	1	-0.496386667785535	-2	NA	q43	240370967	240371800
R15d1xx1	1	240371849	249149416	205	8777567	0.00873	0.00327	0.48961	2	1.99972	0	1	1	1	0	-0.0302950703472453	0	NA	q43-q44	240371849	249149416
R15d1xx1	2	86985	92106651	1351	92019666	0.0034	0.03428	0.49576	2	2	0	1	1	1	0	-0.0122862214652018	0	NA	p25.3-p11.1	249337606	341357272
R15d1xx1	2	95400201	220435189	2363	125034988	0.00257	0.04658	0.50049	2	2.00007	0	1	1	1	0	0.00141314881019779	0	NA	q11.1-q35	344650822	469685810
R15d1xx1	2	220435240	220435917	14	677	0.03341	0	0.37636	0	0.00069	0	1	1	1	1	-0.409814790062556	-2	NA	q35	469685861	469686538
R15d1xx1	2	220511067	243025566	409	22514499	0.00618	0.00839	0.50135	2	2.00017	0	1	1	1	0	0.00389002743337184	0	NA	q35-q37.3	469761688	492276187
R15d1xx1	3	135374	52436969	936	52301595	0.00409	0.01948	0.40813	0	2e-05	0	1	1	1	1	-0.292899333665309	-2	Loss_3p25.3	p26.3-p21.1	492585368	544886963
R15d1xx1	3	52437139	52610729	88	173590	0.01333	6e-05	0.33927	0	0	1	NA	0.01	1	1	-0.559494229721255	-2	NA	p21.1	544887133	545060723
R15d1xx1	3	52613048	64898973	248	12285925	0.00794	0.00458	0.40898	0	7e-05	0	1	1	1	1	-0.289897800880033	-2	NA	p21.1-p14.1	545063042	557348967
R15d1xx1	3	64973726	71581215	87	6607489	0.0134	0.00246	0.44034	1	0.84946	0	1	1	1	0	-0.183310191833315	-1	NA	p14.1-p13	557423720	564031209
R15d1xx1	3	71656010	90429560	249	18773550	0.00792	0.00699	0.49301	2	1.99994	0	1	1	1	0	-0.0203111849898694	0	NA	p13-p11.1	564106004	582879554
R15d1xx1	3	93580592	197887091	1812	104306499	0.00294	0.03886	0.49882	2	2.00003	0	1	1	1	0	-0.00340878424590827	0	NA	q11.1-q29	586030586	690337085
R15d1xx1	4	88952	49263653	645	49174701	0.00492	0.01832	0.41659	0	0.00074	0	1	1	1	1	-0.263299886146255	-2	NA	p16.3-p11	690561376	739736077
R15d1xx1	4	52735917	177529507	2049	124793590	0.00276	0.04649	0.40565	0	0	0	1	1	1	1	-0.301692606485373	-2	Loss_4q34.3	q12-q34.3	743208341	868001931
R15d1xx1	4	177605061	180619715	85	3014654	0.01356	0.00112	0.46288	1	1.26653	0	1	1	1	0	-0.111289866507212	-1	NA	q34.3	868077485	871092139
R15d1xx1	4	180684742	190376159	453	9691417	0.00587	0.00361	0.42255	0	0.0098	0	1	1	1	1	-0.242806030453363	-2	Loss_4q34.3	q34.3-q35.2	871157166	880848583
R15d1xx1	5	85674	46330831	934	46245157	0.00409	0.01723	0.48444	2	1.9989	0	1	1	1	0	-0.0456101022351456	0	NA	p15.33-p11	881712374	927957531
R15d1xx1	5	49630948	108138203	986	58507255	0.00398	0.0218	0.49206	2	1.99996	0	1	1	1	0	-0.0230938516303069	0	NA	q11.1-q21.3	931257648	989764903
R15d1xx1	5	108213324	180847297	1599	72633973	0.00313	0.02706	0.57891	4	3.9999	0	1	1	1	0	0.211410982781181	2	Gain_5q35.3	q21.3-q35.3	989840024	1062473997
R15d1xx1	6	135324	28269094	377	28133770	0.00644	0.01048	0.4907	2	1.99989	0	1	1	1	0	-0.027086823481222	0	NA	p25.3-p22.1	1062677284	1090811054
R15d1xx1	6	28343917	33322539	97	4978622	0.01269	0.00185	0.30426	0	0	1	NA	0.01	1	1	-0.71662341464902	-2	NA	p22.1-p21.32	1090885877	1095864499
R15d1xx1	6	33397561	58539101	449	25141540	0.0059	0.00937	0.49751	2	2.00003	0	1	1	1	0	-0.00720257062722386	0	NA	p21.32-p11.2	1095939521	1121081061
R15d1xx1	6	61942522	151021222	1672	89078700	0.00306	0.03318	0.49562	2	2	0	1	1	1	0	-0.0126936884446992	0	NA	q11.1-q25.1	1124484482	1213563182
R15d1xx1	6	151096055	152774826	600	1678771	0.0051	0.00063	0.46185	1	1.06027	0	1	1	1	0	-0.114503726783476	-1	NA	q25.1-q25.2	1213638015	1215316786
R15d1xx1	6	152776604	170982159	329	18205555	0.00689	0.00678	0.4962	2	2.00001	0	1	1	1	0	-0.0110063596570186	0	NA	q25.2-q27	1215318564	1233524119
R15d1xx1	7	121242	4839122	63	4717880	0.01575	0.00176	0.51821	2	2.1154	0	1	1	1	0	0.0516087608684066	0	NA	p22.3-p22.1	1233778269	1238496149
R15d1xx1	7	4839270	4896738	61	57468	0.016	2e-05	0.37833	0	0	0	1	1	1	1	-0.402282914230485	-2	NA	p22.1	1238496297	1238553765
R15d1xx1	7	4917268	57829046	1082	52911778	0.0038	0.01971	0.53348	3	2.99158	0	1	1	1	0	0.0935060909858187	1	NA	p22.1-p11.2	1238574295	1291486073
R15d1xx1	7	61118627	82390802	283	21272175	0.00743	0.00792	0.48623	2	1.99919	0	1	1	1	0	-0.0402891856507034	0	NA	q11.1-q21.11	1294775654	1316047829
R15d1xx1	7	82410816	82679688	257	268872	0.0078	1e-04	0.52741	3	2.84219	0	1	1	1	0	0.0769968309105534	1	NA	q21.11	1316067843	1316336715
R15d1xx1	7	82763601	82785676	58	22075	0.01641	1e-05	0.4472	1	0.9681	0	1	1	1	0	-0.161007906706259	-1	NA	q21.11	1316420628	1316442703
R15d1xx1	7	82791690	100674920	778	17883230	0.00448	0.00666	0.51609	2	2.06193	0	1	1	1	0	0.0456945816749618	0	NA	q21.11-q22.1	1316448717	1334331947
R15d1xx1	7	100674970	100687060	242	12090	0.00804	0	0.66985	6	6.00107	0	1	1	1	0	0.421909973094829	4	NA	q22.1	1334331997	1334344087
R15d1xx1	7	100691270	101662917	50	971647	0.01768	0.00036	0.4624	1	1.37556	0	1	1	1	0	-0.112786697048771	-1	NA	q22.1	1334348297	1335319944
R15d1xx1	7	101736842	107474642	131	5737800	0.01092	0.00214	0.5492	3	3.0565	0	1	1	1	0	0.135403530597651	1	Gain_7q22.3	q22.1-q31.1	1335393869	1341131669
R15d1xx1	7	107549129	141740523	661	34191394	0.00486	0.01274	0.51313	2	2.01868	0	1	1	1	0	0.0373962798643416	0	NA	q31.1-q34	1341206156	1375397550
R15d1xx1	7	141740583	141795532	153	54949	0.01011	2e-05	0.58919	4	4.00049	0	1	1	1	0	0.236804849619396	2	NA	q34	1375397610	1375452559
R15d1xx1	7	141796122	159053835	602	17257713	0.00509	0.00643	0.5087	2	2.003	0	1	1	1	0	0.0248869993131795	0	NA	q34-q36.3	1375453149	1392710862
R15d1xx1	8	83607	43613060	617	43529453	0.00503	0.01622	0.49724	2	2.00002	0	1	1	1	0	-0.00798573759501619	0	NA	p23.3-p11.1	1392879297	1436408750
R15d1xx1	8	47064138	85755740	747	38691602	0.00457	0.01441	0.49696	2	2.00001	0	1	1	1	0	-0.00879836004951051	0	NA	q11.1-q21.2	1439859828	1478551430
R15d1xx1	8	85830304	144997525	1564	59167221	0.00316	0.02204	0.58463	4	4.00001	0	1	1	1	0	0.225595767340318	2	Gain_8q24.21	q21.2-q24.3	1478625994	1537793215
R15d1xx1	8	144997574	145000031	50	2457	0.01768	0	0.5905	4	4.00257	0	1	1	1	0	0.24000896473507	2	NA	q24.3	1537793264	1537795721
R15d1xx1	8	145000952	146230986	177	1230034	0.0094	0.00046	0.53429	3	2.98102	0	1	1	1	0	0.0956949204290088	1	NA	q24.3	1537796642	1539026676
R15d1xx1	9	86126	38839862	775	38753736	0.00449	0.01444	0.40855	0	2e-05	0	1	1	1	1	-0.291415442862075	-2	Loss_9p21.3	p24.3-p13.1	1539245838	1577999574
R15d1xx1	9	38914709	41790406	27	2875697	0.02406	0.00107	0.29887	0	0	1	NA	0.01	1	1	-0.742410005577539	-2	NA	p13.1-p12	1578074421	1580950118
R15d1xx1	9	41865228	47238907	52	5373679	0.01733	0.002	0.44233	1	0.85456	0	1	1	1	0	-0.176805001908128	-1	NA	p12-p11.2	1581024940	1586398619
R15d1xx1	9	66763769	70412633	23	3648864	0.02606	0.00136	0.50554	2	2.01375	0	1	1	1	0	0.0158971525694322	0	NA	q13-q21.11	1605923481	1609572345
R15d1xx1	9	70646002	135696172	1285	65050170	0.00349	0.02423	0.40503	0	0	0	1	1	1	1	-0.30389932454859	-2	NA	q21.11-q34.13	1609805714	1674855884
R15d1xx1	9	135771651	135787756	64	16105	0.01562	1e-05	0.36567	0	0	0	NA	0.01	1	1	-0.451385823763411	-2	NA	q34.13	1674931363	1674947468
R15d1xx1	9	135787802	141078492	93	5290690	0.01296	0.00197	0.44233	1	0.91757	0	1	1	1	0	-0.176805001908128	-1	NA	q34.13-q34.3	1674947514	1680238204
