sample	Chromosome	Start.bp	End.bp	n_probes	length	seg_sigma	W	copy_ratio	modal_cn	expected_cn	subclonal	cancer_cell_frac	ccf_ci95_low	ccf_ci95_high	hz	logR	norm_modal_cn	driverSCNA	arm	gps_start	gps_end
R1d1tg1	5	27304100	46330140	344	19026040	0.00674	0.00709	0.50934	2	2	0	1	1	1	0	0.0267009259718674	0	NA	p14.1-p11	908930800	927956840
R1d1tg1	5	49481015	180190233	2143	130709218	0.0027	0.04871	0.50007	2	2	0	1	1	1	0	0.000201963168632543	0	NA	q11.1-q35.3	931107715	1061816933
R1d1tg1	5	180376279	180429789	21	53510	0.02728	2e-05	0.33192	1	1	0	1	1	1	0	-0.591092532565161	-1	NA	q35.3	1062002979	1062056489
R1d1tg1	5	180430831	180847297	29	416466	0.02321	0.00016	0.5068	2	2	0	1	1	1	0	0.0194884295913602	0	NA	q35.3	1062057531	1062473997
R1d1tg1	6	135217	28463545	547	28328328	0.00534	0.01056	0.50895	2	2	0	1	1	1	0	0.0255958358826835	0	NA	p25.3-p22.1	1062677177	1091005505
R1d1tg1	6	28538652	32713147	21	4174495	0.02728	0.00156	0.34251	1	1	0	1	1	1	0	-0.545781984946167	-1	NA	p22.1-p21.32	1091080612	1095255107
R1d1tg1	6	33128993	42778741	123	9649748	0.01127	0.0036	0.50747	2	2	0	1	1	1	0	0.0213944424242169	0	NA	p21.32-p21.1	1095670953	1105320701
R1d1tg1	6	42854129	43017738	99	163609	0.01256	6e-05	0.44566	2	2	1	0.36	0.16126	0.54418	0	-0.165984616528956	0	NA	p21.1	1105396089	1105559698
R1d1tg1	6	43017798	58539101	274	15521303	0.00755	0.00578	0.47441	2	2	0	1	1	1	0	-0.0757936743829645	0	NA	p21.1-p11.2	1105559758	1121081061
R1d1tg1	6	61942522	114229781	681	52287259	0.00479	0.01949	0.51684	2	2	0	1	1	1	0	0.0477896345262028	0	NA	q11.1-q21	1124484482	1176771741
R1d1tg1	6	114304877	121428071	274	7123194	0.00755	0.00265	0.48421	2	2	0	1	1	1	0	-0.0462952204215709	0	NA	q21-q22.31	1176846837	1183970031
R1d1tg1	6	121503187	170982159	711	49478972	0.00469	0.01844	0.50565	2	2	0	1	1	1	0	0.0162110331559172	0	NA	q22.31-q27	1184045147	1233524119
R1d1tg1	7	121242	12218148	253	12096906	0.00786	0.00451	0.6398	3	3	0	0.82	0.65163	0.96375	0	0.355692897566225	1	NA	p22.3-p21.3	1233778269	1245875175
R1d1tg1	7	12293103	57980673	723	45687570	0.00465	0.01703	0.67863	3	3	0	1	1	1	0	0.440697113373376	1	NA	p21.3-p11.2	1245950130	1291637700
R1d1tg1	7	61118627	76040696	190	14922069	0.00907	0.00556	0.62855	3	3	1	0.75	0.57648	0.91578	0	0.330099418068484	1	NA	q11.1-q11.23	1294775654	1309697723
R1d1tg1	7	76115665	151843840	1290	75728175	0.00348	0.02822	0.66869	3	3	0	1	1	1	0	0.419409447647127	1	Gain_7q22.3	q11.23-q36.1	1309772692	1385500867
R1d1tg1	7	151845149	159053835	432	7208686	0.00601	0.00269	0.67788	3	3	0	1	1	1	0	0.439101811619729	1	NA	q36.1-q36.3	1385502176	1392710862
R1d1tg1	8	85136	43616065	740	43530929	0.0046	0.01622	0.4937	2	2	0	1	1	1	0	-0.0182934498083526	0	NA	p23.3-p11.1	1392880826	1436411755
R1d1tg1	8	47064138	72086427	329	25022289	0.00689	0.00933	0.52979	2	2	0	1	1	1	0	0.0834925176262028	0	NA	q11.1-q13.3	1439859828	1464882117
R1d1tg1	8	72161344	146230986	1324	74069642	0.00344	0.02761	0.49737	2	2	0	1	1	1	0	-0.00760860413288826	0	NA	q13.3-q24.3	1464957034	1539026676
R1d1tg1	9	85600	38686889	535	38601289	0.0054	0.01439	0.49796	2	2	0	1	1	1	0	-0.00589823636778531	0	NA	p24.3-p13.1	1539245312	1577846601
R1d1tg1	9	38761988	47238907	76	8476919	0.01434	0.00316	0.47741	2	2	0	1	1	1	0	-0.0666993089467013	0	NA	p13.1-p11.2	1577921700	1586398619
R1d1tg1	9	65543125	141078492	1035	75535367	0.00389	0.02815	0.49161	2	2	0	1	1	1	0	-0.0244138325460387	0	NA	q12-q34.3	1604702837	1680238204
R1d1tg1	10	134766	32077292	636	31942526	0.00496	0.0119	0.48599	2	2	0	1	1	1	0	-0.0410014664448583	0	NA	p15.3-p11.22	1680507909	1712450435
R1d1tg1	10	32152824	37087220	159	4934396	0.00991	0.00184	0.48737	2	2	0	1	1	1	0	-0.0369106460076291	0	NA	p11.22-p11.21	1712525967	1717460363
R1d1tg1	10	37162485	38940611	23	1778126	0.02606	0.00066	0.58439	2	2.01404	1	0.48	0.2084	0.75113	0	0.225003396269374	0	NA	p11.21-p11.1	1717535628	1719313754
R1d1tg1	10	42840919	46205239	122	3364320	0.01132	0.00125	0.48243	2	2	0	1	1	1	0	-0.0516084705981936	0	NA	q11.21-q11.22	1723214062	1726578382
R1d1tg1	10	46278980	135449405	1463	89170425	0.00327	0.03323	0.4938	2	2	0	1	1	1	0	-0.0180012584066675	0	NA	q11.22-q26.3	1726652123	1815822548
R1d1tg1	11	139197	51342530	980	51203333	0.00399	0.01908	0.50712	2	2	0	1	1	1	0	0.0203990782192851	0	NA	p15.5-p11.12	1816047087	1867250420
R1d1tg1	11	54769380	62287346	208	7517966	0.00867	0.0028	0.52446	2	2	0	1	1	1	0	0.0689046493122529	0	NA	q11-q12.3	1870677270	1878195236
R1d1tg1	11	62287395	62299711	248	12316	0.00794	0	0.59209	3	2.99252	1	0.53	0.36209	0.69019	0	0.243888392934585	1	NA	q12.3	1878195285	1878207601
R1d1tg1	11	62299760	134870991	1254	72571231	0.00353	0.02705	0.50519	2	2	0	1	1	1	0	0.0148979870465049	0	NA	q12.3-q25	1878207650	1950778881
R1d1tg1	12	77870	34781321	490	34703451	0.00565	0.01293	0.49662	2	2	0	1	1	1	0	-0.0097857316412264	0	NA	p13.33-p11.1	1950992276	1985695727
R1d1tg1	12	37933893	49420779	404	11486886	0.00622	0.00428	0.51015	2	2	0	1	1	1	0	0.0289934118795487	0	NA	q11-q13.12	1988848299	2000335185
R1d1tg1	12	49420828	49444901	281	24073	0.00746	1e-05	0.49624	2	2	0	1	1	1	0	-0.0108900648650576	0	NA	q13.12	2000335234	2000359307
R1d1tg1	12	49444949	59276636	236	9831687	0.00814	0.00366	0.48778	2	2	0	1	1	1	0	-0.0356974890540954	0	NA	q13.12-q14.1	2000359355	2010191042
R1d1tg1	12	59276684	59313987	53	37303	0.01717	1e-05	0.45524	2	2	0	0.3	0.08457	0.51363	0	-0.135300768204441	0	NA	q14.1	2010191090	2010228393
R1d1tg1	12	59389570	109499292	836	50109722	0.00432	0.01868	0.4925	2	2	0	1	1	1	0	-0.0218043703183484	0	NA	q14.1-q24.11	2010303976	2060413698
R1d1tg1	12	109574615	133767545	317	24192930	0.00702	0.00902	0.46765	2	2	0	1	1	1	0	-0.0964989073281631	0	NA	q24.11-q24.33	2060489021	2084681951
R1d1tg1	13	19095534	115017146	1324	95921612	0.00344	0.03575	0.50369	2	2	0	1	1	1	0	0.0106079938740325	0	NA	q11-q34	2103861835	2199783447
R1d1tg1	14	19075755	107216558	2051	88140803	0.00276	0.03285	0.48924	2	2	0	1	1	1	0	-0.0313857322271081	0	NA	q11.1-q32.33	2219011934	2307152737
R1d1tg1	15	20074969	22345884	15	2270915	0.03227	0.00085	0.66131	3	3	0	1	1	1	0	0.403398622566909	1	NA	q11.1-q11.2	2327360688	2329631603
R1d1tg1	15	22429153	84908837	1006	62479684	0.00394	0.02329	0.5092	2	2	0	1	1	1	0	0.0263043243519085	0	NA	q11.2-q25.2	2329714872	2392194556
R1d1tg1	15	85105931	86284694	233	1178763	0.00819	0.00044	0.49243	2	2	0	1	1	1	0	-0.0220094379942894	0	NA	q25.2-q25.3	2392391650	2393570413
R1d1tg1	15	86286754	102445742	225	16158988	0.00833	0.00602	0.50038	2	2	0	1	1	1	0	0.00109603179173052	0	NA	q25.3-q26.3	2393572473	2409731461
R1d1tg1	16	133256	29900054	561	29766798	0.00528	0.01109	0.48003	2	2	0	1	1	1	0	-0.0588035234311593	0	NA	p13.3-p11.2	2409950367	2439717165
R1d1tg1	16	29975009	35205897	48	5230888	0.01804	0.00195	0.65058	3	3	0	1	1	1	0	0.379798377131517	1	NA	p11.2-p11.1	2439792120	2445023008
R1d1tg1	16	46611314	90216989	568	43605675	0.00524	0.01625	0.47642	2	2	0	1	1	1	0	-0.0696941164141991	0	NA	q11.2-q24.3	2456428425	2500034100
R1d1tg1	17	74406	7493275	113	7418869	0.01176	0.00276	0.49022	2	2	0	1	1	1	0	-0.0284987503965655	0	NA	p13.3-p13.1	2500246270	2507665139
R1d1tg1	17	7569585	13197614	266	5628029	0.00766	0.0021	0.49032	2	2	0	1	1	1	0	-0.0282044849824283	0	NA	p13.1-p12	2507741449	2513369478
R1d1tg1	17	13273005	21038365	104	7765360	0.01226	0.00289	0.48717	2	2	0	1	1	1	0	-0.0375028002798574	0	NA	p12-p11.2	2513444869	2521210229
R1d1tg1	17	21113756	22039232	11	925476	0.03769	0.00034	0.75283	3	3.06533	1	0.51	0.16709	0.83705	0	0.590396025194034	1	NA	p11.2	2521285620	2522211096
R1d1tg1	17	25337761	81122952	1310	55785191	0.00345	0.02079	0.48639	2	2	0	1	1	1	0	-0.039814527081839	0	NA	q11.1-q25.3	2525509625	2581294816
R1d1tg1	18	85256	15335642	196	15250386	0.00893	0.00568	0.51692	2	2	0	1	1	1	0	0.048012927366904	0	NA	p11.32-p11.21	2581452330	2596702716
R1d1tg1	18	18736044	77941934	777	59205890	0.00448	0.02207	0.50853	2	2	0	1	1	1	0	0.0244047914364271	0	NA	q11.1-q23	2600103118	2659309008
R1d1tg1	19	132118	24556146	627	24424028	0.00499	0.0091	0.49679	2	2	0	1	1	1	0	-0.00929196137649133	0	NA	p13.3-p11	2659576440	2684000468
R1d1tg1	19	27960972	38849613	220	10888641	0.00843	0.00406	0.52584	2	2	0	1	1	1	0	0.0726957952745668	0	NA	q11-q13.2	2687405294	2698293935
R1d1tg1	19	38924449	41072227	611	2147778	0.00506	8e-04	0.46105	2	2	1	0.26	0.11253	0.40616	0	-0.117004878201373	0	NA	q13.2	2698368771	2700516549
R1d1tg1	19	41073608	51165580	170	10091972	0.00959	0.00376	0.51302	2	2	0	1	1	1	0	0.037086975269291	0	NA	q13.2-q13.33	2700517930	2710609902
R1d1tg1	19	51165633	51214746	105	49113	0.0122	2e-05	0.43867	2	2	1	0.4	0.20538	0.58442	0	-0.188792048961379	0	NA	q13.33	2710609955	2710659068
R1d1tg1	19	51215191	53784064	56	2568873	0.0167	0.00096	0.52446	2	2	0	1	1	1	0	0.0689046493122529	0	NA	q13.33-q13.42	2710659513	2713228386
R1d1tg1	19	54077020	55151314	88	1074294	0.01333	4e-04	0.50194	2	2	0	1	1	1	0	0.00558682531283714	0	NA	q13.42	2713521342	2714595636
R1d1tg1	19	55226166	59043631	49	3817465	0.01786	0.00142	0.47296	2	2	0	1	1	1	0	-0.0802099202906608	0	NA	q13.42-q13.43	2714670488	2718487953
R1d1tg1	20	135524	25943947	339	25808423	0.00679	0.00962	0.50215	2	2	0	1	1	1	0	0.00619028907206983	0	NA	p13-p11.1	2718708829	2744517252
R1d1tg1	20	29478404	62935280	523	33456876	0.00547	0.01247	0.48995	2	2	0	1	1	1	0	-0.0292935669506172	0	NA	q11.21-q13.33	2748051709	2781508585
R1d1tg1	21	14413541	48044695	441	33631154	0.00595	0.01253	0.48835	2	2	0	1	1	1	0	-0.0340125981752685	0	NA	q11.2-q22.3	2796012366	2829643520
R1d1tg1	22	16131356	51175001	512	35043645	0.00552	0.01306	0.48924	2	2	0	1	1	1	0	-0.0313857322271081	0	NA	q11.1-q13.33	2845860076	2880903721
R5d1tg1	1	93709	3607490	214	3513781	0.00854	0.00131	0.49775	2	2	0	1	1	1	0	-0.00650677894158435	0	NA	p36.33-p36.32	93709	3607490
R5d1tg1	1	3686583	24496078	520	20809495	0.00548	0.00776	0.47767	2	2	0	1	1	1	0	-0.0659138235006713	0	NA	p36.32-p36.11	3686583	24496078
R5d1tg1	1	24709983	121286065	1474	96576082	0.00326	0.03599	0.50142	2	2	0	1	1	1	0	0.00409144680775737	0	NA	p36.11-p11.2	24709983	121286065
R5d1tg1	1	142633228	145637201	58	3003973	0.01641	0.00112	0.53488	2	2	0	1	1	1	0	0.0972871651805916	0	NA	q21.1	142633228	145637201
R5d1tg1	1	145702340	207680163	876	61977823	0.00422	0.0231	0.49841	2	2	0	1	1	1	0	-0.00459508028612529	0	NA	q21.1-q32.2	145702340	207680163
R5d1tg1	1	207684902	208640085	192	955183	0.00902	0.00036	0.55609	2	2	1	0.44	0.23709	0.63346	0	0.153390298935475	0	NA	q32.2	207684902	208640085
R5d1tg1	1	208715245	209391690	10	676445	0.03953	0.00025	0.33817	1	1	0	1	1	1	0	-0.564179414947131	-1	NA	q32.2	208715245	209391690
R5d1tg1	1	209466850	212247789	38	2780939	0.02028	0.00104	0.52152	2	2	0	1	1	1	0	0.0607944854656273	0	NA	q32.2-q32.3	209466850	212247789
R5d1tg1	1	212322949	238356293	338	26033344	0.0068	0.0097	0.37901	1	1	0	0.81	0.62002	0.96462	0	-0.399692181160961	-1	NA	q32.3-q43	212322949	238356293
R5d1tg1	1	238432234	249149416	279	10717182	0.00748	0.00399	0.3576	1	1	0	1	1	1	0	-0.483581358366132	-1	NA	q43-q44	238432234	249149416
R5d1tg1	2	86985	29036703	420	28949718	0.0061	0.01079	0.5032	2	2	0	1	1	1	0	0.00920382732983974	0	NA	p25.3-p23.2	249337606	278287324
R5d1tg1	2	29112478	29929161	141	816683	0.01053	3e-04	0.47064	2	2	0	1	1	1	0	-0.0873041535235066	0	NA	p23.2	278363099	279179782
R5d1tg1	2	29940441	89556428	884	59615987	0.0042	0.02222	0.50533	2	2	0	1	1	1	0	0.0152977362984081	0	NA	p23.2-p11.2	279191062	338807049
R5d1tg1	2	95399733	144929230	1126	49529497	0.00373	0.01846	0.50509	2	2	0	1	1	1	0	0.0146123840363295	0	NA	q11.1-q22.3	344650354	394179851
R5d1tg1	2	145004799	243170925	1413	98166126	0.00333	0.03659	0.49555	2	2	0	1	1	1	0	-0.0128974650986136	0	NA	q22.3-q37.3	394255420	492421546
R5d1tg1	3	136041	48625481	899	48489440	0.00417	0.01807	0.37798	1	1	0	0.82	0.6454	0.96088	0	-0.403618195531426	-1	Loss_3p25.3	p26.3-p21.31	492586035	541075475
R5d1tg1	3	48700192	50119699	20	1419507	0.02795	0.00053	0.27586	1	0.93938	1	0.54	0.20414	0.85272	0	-0.857991815380955	-1	NA	p21.31	541150186	542569693
R5d1tg1	3	50194410	90429560	727	40235150	0.00464	0.015	0.35712	1	1	0	1	1	1	0	-0.485519162607624	-1	NA	p21.31-p11.1	542644404	582879554
R5d1tg1	3	93580643	108042714	222	14462071	0.00839	0.00539	0.36443	1	1	0	1	1	1	0	-0.4562863677185	-1	NA	q11.1-q13.13	586030637	600492708
R5d1tg1	3	108117712	181356782	1037	73239070	0.00388	0.0273	0.50288	2	2	0	1	1	1	0	0.00828608236193929	0	NA	q13.13-q26.33	600567706	673806776
R5d1tg1	3	181430182	181431069	19	887	0.02868	0	0.53526	2	2	0	1	1	1	0	0.0983117491389146	0	NA	q26.33	673880176	673881063
R5d1tg1	3	181505180	195505339	415	14000159	0.00614	0.00522	0.47893	2	2	0	1	1	1	0	-0.0621132865933605	0	NA	q26.33-q29	673955174	687955333
R5d1tg1	3	195505693	195506898	19	1205	0.02868	0	0.58176	3	2.99552	1	0.62	0.28195	0.92097	0	0.218496009757296	1	NA	q29	687955687	687956892
R5d1tg1	3	195506947	195510811	75	3864	0.01443	0	0.72452	4	4	1	0.63	0.3872	0.85673	0	0.535097420295209	2	NA	q29	687956941	687960805
R5d1tg1	3	195510861	195513721	23	2860	0.02606	0	1.08877	6	6	1	0.2	0.02557	0.51653	0	1.12269922044141	4	NA	q29	687960855	687963715
R5d1tg1	3	195513771	195515527	36	1756	0.02083	0	0.69064	3	3	1	0.39	0.11387	0.66394	0	0.466005798716714	1	NA	q29	687963765	687965521
R5d1tg1	3	195515577	197886222	88	2370645	0.01333	0.00088	0.50621	2	2	0	1	1	1	0	0.0178079127744081	0	NA	q29	687965571	690336216
R5d1tg1	4	88952	49263653	783	49174701	0.00447	0.01833	0.4808	2	2	0	1	1	1	0	-0.0564911988382639	0	NA	p16.3-p11	690561376	739736077
R5d1tg1	4	52735275	190818701	2346	138083426	0.00258	0.05146	0.49675	2	2	0	1	1	1	0	-0.00940812741241684	0	NA	q12-q35.2	743207699	881291125
R5d1tg1	5	85370	27229309	356	27143939	0.00662	0.01012	0.48317	2	2	0	1	1	1	0	-0.04939721430312	0	NA	p15.33-p14.1	881712070	908856009
R5d1tg1	5	27304100	46330140	344	19026040	0.00674	0.00709	0.48093	2	2	0	1	1	1	0	-0.0561011717902195	0	NA	p14.1-p11	908930800	927956840
R5d1tg1	5	49481015	180190233	2143	130709218	0.0027	0.04871	0.49469	2	2	0	1	1	1	0	-0.0154033587145091	0	NA	q11.1-q35.3	931107715	1061816933
R5d1tg1	5	180376279	180429789	21	53510	0.02728	2e-05	0.33332	1	1	0	1	1	1	0	-0.585020209676979	-1	NA	q35.3	1062002979	1062056489
R5d1tg1	5	180430831	180847297	29	416466	0.02321	0.00016	0.5104	2	2	0	1	1	1	0	0.0297002342154199	0	NA	q35.3	1062057531	1062473997
R5d1tg1	6	135217	28463545	547	28328328	0.00534	0.01056	0.51395	2	2	0	1	1	1	0	0.0396999177209514	0	NA	p25.3-p22.1	1062677177	1091005505
R5d1tg1	6	28538652	32713147	21	4174495	0.02728	0.00156	0.34087	1	1	0	1	1	1	0	-0.552706461545457	-1	NA	p22.1-p21.32	1091080612	1095255107
R5d1tg1	6	33128993	42778741	123	9649748	0.01127	0.0036	0.50751	2	2	0	1	1	1	0	0.0215081546188719	0	NA	p21.32-p21.1	1095670953	1105320701
R5d1tg1	6	42854129	43017738	99	163609	0.01256	6e-05	0.45654	2	2	0	1	1	1	0	-0.131186826630742	0	NA	p21.1	1105396089	1105559698
R5d1tg1	6	43017798	58539101	274	15521303	0.00755	0.00578	0.49308	2	2	0	1	1	1	0	-0.0201063585479992	0	NA	p21.1-p11.2	1105559758	1121081061
R5d1tg1	6	61942522	114229781	681	52287259	0.00479	0.01949	0.51051	2	2	0	1	1	1	0	0.0300111263706774	0	NA	q11.1-q21	1124484482	1176771741
R5d1tg1	6	114304877	121428071	274	7123194	0.00755	0.00265	0.47586	2	2	0	1	1	1	0	-0.0713909058375358	0	NA	q21-q22.31	1176846837	1183970031
R5d1tg1	6	121503187	170982159	711	49478972	0.00469	0.01844	0.50404	2	2	0	1	1	1	0	0.0116101339008545	0	NA	q22.31-q27	1184045147	1233524119
R5d1tg1	7	121242	12218148	253	12096906	0.00786	0.00451	0.59419	3	3	1	0.71	0.51364	0.89221	0	0.248996230461313	1	NA	p22.3-p21.3	1233778269	1245875175
R5d1tg1	7	12293103	57980673	723	45687570	0.00465	0.01703	0.66012	3	3	0	1	1	1	0	0.400800213929672	1	NA	p21.3-p11.2	1245950130	1291637700
R5d1tg1	7	61118627	76040696	190	14922069	0.00907	0.00556	0.60387	3	3	0	0.78	0.57303	0.95325	0	0.272309907408669	1	NA	q11.1-q11.23	1294775654	1309697723
R5d1tg1	7	76115665	151843840	1290	75728175	0.00348	0.02822	0.63839	3	3	0	1	1	1	0	0.35250995788937	1	Gain_7q22.3	q11.23-q36.1	1309772692	1385500867
R5d1tg1	7	151845149	159053835	432	7208686	0.00601	0.00269	0.64591	3	3	0	1	1	1	0	0.369405061364222	1	NA	q36.1-q36.3	1385502176	1392710862
R5d1tg1	8	85136	43616065	740	43530929	0.0046	0.01622	0.48535	2	2	0	1	1	1	0	-0.0429026029362672	0	NA	p23.3-p11.1	1392880826	1436411755
R5d1tg1	8	47064138	72086427	329	25022289	0.00689	0.00933	0.55046	2	2	1	0.4	0.21209	0.57888	0	0.138709637116093	0	NA	q11.1-q13.3	1439859828	1464882117
R5d1tg1	8	72161344	146230986	1324	74069642	0.00344	0.02761	0.49332	2	2	0	1	1	1	0	-0.0194043171517182	0	NA	q13.3-q24.3	1464957034	1539026676
R5d1tg1	9	85600	38686889	535	38601289	0.0054	0.01439	0.4949	2	2	0	1	1	1	0	-0.0147910526824464	0	NA	p24.3-p13.1	1539245312	1577846601
R5d1tg1	9	38761988	47238907	76	8476919	0.01434	0.00316	0.52019	2	2	0	1	1	1	0	0.0571105706582901	0	NA	p13.1-p11.2	1577921700	1586398619
R5d1tg1	9	65543125	141078492	1035	75535367	0.00389	0.02815	0.49053	2	2	0	1	1	1	0	-0.0275867229123545	0	NA	q12-q34.3	1604702837	1680238204
R5d1tg1	10	134766	32077292	636	31942526	0.00496	0.0119	0.48995	2	2	0	1	1	1	0	-0.0292935669506172	0	NA	p15.3-p11.22	1680507909	1712450435
R5d1tg1	10	32152824	37087220	159	4934396	0.00991	0.00184	0.49199	2	2	0	1	1	1	0	-0.0232991026907867	0	NA	p11.22-p11.21	1712525967	1717460363
R5d1tg1	10	37162485	38940611	23	1778126	0.02606	0.00066	0.60963	3	3	0	1	1	1	0	0.28600580496861	1	NA	p11.21-p11.1	1717535628	1719313754
R5d1tg1	10	42840919	46205239	122	3364320	0.01132	0.00125	0.48247	2	2	0	1	1	1	0	-0.0514888565414653	0	NA	q11.21-q11.22	1723214062	1726578382
R5d1tg1	10	46278980	135449405	1463	89170425	0.00327	0.03323	0.4926	2	2	0	1	1	1	0	-0.0215114670504885	0	NA	q11.22-q26.3	1726652123	1815822548
R5d1tg1	11	139197	51342530	980	51203333	0.00399	0.01908	0.49837	2	2	0	1	1	1	0	-0.00471086872824209	0	NA	p15.5-p11.12	1816047087	1867250420
R5d1tg1	11	54769380	62287346	208	7517966	0.00867	0.0028	0.50607	2	2	0	1	1	1	0	0.0174088585463047	0	NA	q11-q12.3	1870677270	1878195236
R5d1tg1	11	62287395	62299711	248	12316	0.00794	0	0.58083	3	3	1	0.61	0.41912	0.80017	0	0.216187875893744	1	NA	q12.3	1878195285	1878207601
R5d1tg1	11	62299760	134870991	1254	72571231	0.00353	0.02705	0.49979	2	2	0	1	1	1	0	-0.00060605919851596	0	NA	q12.3-q25	1878207650	1950778881
R5d1tg1	12	77870	34781321	490	34703451	0.00565	0.01293	0.49555	2	2	0	1	1	1	0	-0.0128974650986136	0	NA	p13.33-p11.1	1950992276	1985695727
R5d1tg1	12	37933893	49420779	404	11486886	0.00622	0.00428	0.50849	2	2	0	1	1	1	0	0.0242913073325444	0	NA	q11-q13.12	1988848299	2000335185
R5d1tg1	12	49420828	49444901	281	24073	0.00746	1e-05	0.50055	2	2	0	1	1	1	0	0.00158609235402637	0	NA	q13.12	2000335234	2000359307
R5d1tg1	12	49444949	59276636	236	9831687	0.00814	0.00366	0.48327	2	2	0	1	1	1	0	-0.0490986556660525	0	NA	q13.12-q14.1	2000359355	2010191042
R5d1tg1	12	59276684	59313987	53	37303	0.01717	1e-05	0.47355	2	2	0	1	1	1	0	-0.0784113335153081	0	NA	q14.1	2010191090	2010228393
R5d1tg1	12	59389570	109499292	836	50109722	0.00432	0.01868	0.49479	2	2	0	1	1	1	0	-0.0151117520027412	0	NA	q14.1-q24.11	2010303976	2060413698
R5d1tg1	12	109574615	133767545	317	24192930	0.00702	0.00902	0.4553	2	2	0	0.27	0.08589	0.44973	0	-0.13511063553025	0	NA	q24.11-q24.33	2060489021	2084681951
R5d1tg1	13	19095534	115017146	1324	95921612	0.00344	0.03575	0.50035	2	2	0	1	1	1	0	0.00100953323319873	0	NA	q11-q34	2103861835	2199783447
R5d1tg1	14	19075755	107216558	2051	88140803	0.00276	0.03285	0.49366	2	2	0	1	1	1	0	-0.0184103429408822	0	NA	q11.1-q32.33	2219011934	2307152737
R5d1tg1	15	20074969	22345884	15	2270915	0.03227	0.00085	0.67539	3	3	0	1	1	1	0	0.433792723698162	1	NA	q11.1-q11.2	2327360688	2329631603
R5d1tg1	15	22429153	84908837	1006	62479684	0.00394	0.02329	0.51029	2	2	0	1	1	1	0	0.0293892750503216	0	NA	q11.2-q25.2	2329714872	2392194556
R5d1tg1	15	85105931	86284694	233	1178763	0.00819	0.00044	0.4833	2	2	0	1	1	1	0	-0.0490091001217244	0	NA	q25.2-q25.3	2392391650	2393570413
R5d1tg1	15	86286754	102445742	225	16158988	0.00833	0.00602	0.49015	2	2	0	1	1	1	0	-0.0287047719048407	0	NA	q25.3-q26.3	2393572473	2409731461
R5d1tg1	16	133256	29900054	561	29766798	0.00528	0.01109	0.4809	2	2	0	1	1	1	0	-0.0561911686737452	0	NA	p13.3-p11.2	2409950367	2439717165
R5d1tg1	16	29975009	35205897	48	5230888	0.01804	0.00195	0.67408	3	3	0	0.27	0.04965	0.52911	0	0.430991726125443	1	NA	p11.2-p11.1	2439792120	2445023008
R5d1tg1	16	46611314	90216989	568	43605675	0.00524	0.01625	0.47172	2	2	0	1	1	1	0	-0.0839973252915616	0	NA	q11.2-q24.3	2456428425	2500034100
R5d1tg1	17	74406	7493275	113	7418869	0.01176	0.00276	0.48394	2	2	0	1	1	1	0	-0.0470999049666074	0	NA	p13.3-p13.1	2500246270	2507665139
R5d1tg1	17	7569585	13197614	266	5628029	0.00766	0.0021	0.49555	2	2	0	1	1	1	0	-0.0128974650986136	0	NA	p13.1-p12	2507741449	2513369478
R5d1tg1	17	13273005	21038365	104	7765360	0.01226	0.00289	0.48498	2	2	0	1	1	1	0	-0.0440028413932875	0	NA	p12-p11.2	2513444869	2521210229
R5d1tg1	17	21113756	22039232	11	925476	0.03769	0.00034	0.7029	3	3.01597	1	0.48	0.10661	0.85364	0	0.491391360034842	1	NA	p11.2	2521285620	2522211096
R5d1tg1	17	25337761	81122952	1310	55785191	0.00345	0.02079	0.49002	2	2	0	1	1	1	0	-0.0290874613493559	0	NA	q11.1-q25.3	2525509625	2581294816
R5d1tg1	18	85256	15335642	196	15250386	0.00893	0.00568	0.54571	2	2	1	0.37	0.16482	0.55944	0	0.126206386093164	0	NA	p11.32-p11.21	2581452330	2596702716
R5d1tg1	18	18736044	77941934	777	59205890	0.00448	0.02207	0.53433	2	2	1	0.29	0.11586	0.44859	0	0.0958029247741688	0	NA	q11.1-q23	2600103118	2659309008
R5d1tg1	19	132118	24556146	627	24424028	0.00499	0.0091	0.49036	2	2	0	1	1	1	0	-0.028086795620623	0	NA	p13.3-p11	2659576440	2684000468
R5d1tg1	19	27960972	38849613	220	10888641	0.00843	0.00406	0.51168	2	2	0	1	1	1	0	0.0333137490435204	0	NA	q11-q13.2	2687405294	2698293935
R5d1tg1	19	38924449	41072227	611	2147778	0.00506	8e-04	0.46762	2	2	0	1	1	1	0	-0.0965914599626784	0	NA	q13.2	2698368771	2700516549
R5d1tg1	19	41073608	51165580	170	10091972	0.00959	0.00376	0.51327	2	2	0	1	1	1	0	0.0377898443752089	0	NA	q13.2-q13.33	2700517930	2710609902
R5d1tg1	19	51165633	51214746	105	49113	0.0122	2e-05	0.44282	2	2	1	0.36	0.13527	0.57361	0	-0.175207711861814	0	NA	q13.33	2710609955	2710659068
R5d1tg1	19	51215191	53784064	56	2568873	0.0167	0.00096	0.52562	2	2	0	1	1	1	0	0.0720920768000129	0	NA	q13.33-q13.42	2710659513	2713228386
R5d1tg1	19	54077020	55151314	88	1074294	0.01333	4e-04	0.50191	2	2	0	1	1	1	0	0.00550059559477234	0	NA	q13.42	2713521342	2714595636
R5d1tg1	19	55226166	59043631	49	3817465	0.01786	0.00142	0.45641	2	2	0	1	1	1	0	-0.131597693286273	0	NA	q13.42-q13.43	2714670488	2718487953
